likes,shares,comments,engagement_rate,is_misinformation
7525,3045,4874,5.583025631172063,0
9606,216,3495,9.896961947031484,0
4784,4015,246,7.575006138471641,1
8035,2558,2878,8.480225995716356,0
4736,2305,2069,1.8876163887044828,0
8000,2276,4494,9.038912336977448,0
6590,4393,3976,0.1412261506326573,0
6794,2665,1521,8.622116288498841,0
4732,504,325,2.391207526883772,1
521,3774,601,6.227132720634723,0
5697,4746,4741,2.9305205882098893,0
2847,3835,4447,1.3529595184115673,0
4111,1747,810,2.4709796926380765,0
6394,1784,403,4.72928286705417,0
8422,1608,4689,9.196613950129684,0
7420,2220,2274,3.8900393948930887,1
8119,940,2227,0.5586954295114221,0
6749,4257,3017,0.2376792114123849,0
518,4702,1438,2.098706026757257,0
8675,4953,2883,0.5202886818402952,0
3851,1912,3384,3.7112937345221497,0
6855,1771,663,3.842529722523155,0
5004,4115,1984,9.721407883501843,0
5544,401,153,3.062345759490759,0
9225,4807,3888,5.989341337233883,0
8957,3444,732,8.18823703187424,0
3360,2355,805,5.13022866826487,0
6052,1560,3107,6.965714161611563,0
6758,1513,4217,9.743888426537136,0
987,3347,181,3.241523241171808,0
8207,1349,3679,0.7421057639938389,0
7495,3087,4068,4.303146507337583,0
7092,2230,3175,5.406335759856504,0
9762,4963,3153,5.79986418686337,0
4427,1791,1703,7.385626044860134,0
78,3917,337,8.980850206264424,1
1818,4119,3335,5.0016526180478404,0
9236,2283,4326,1.4340570464300495,0
9803,2897,4874,4.034084308366923,0
431,1800,3298,1.5536939858282983,1
8804,2550,727,1.8230315535445474,0
4350,4350,3571,0.01699722006110127,0
8463,4472,3020,9.297121677349958,1
4431,4044,4958,7.452599104742639,0
8949,3386,2937,1.0027604621313169,0
4303,1132,4023,9.201064364824221,0
8305,3346,2013,8.703583372679248,0
5151,1341,3996,9.09890017778105,0
5016,2814,1833,0.9731394251073999,0
1962,3316,4098,0.7989309781512233,0
3065,421,1499,0.67735263718401,0
3948,130,3401,9.669222570626312,1
7671,4314,3937,6.604699990231619,0
9025,1608,907,1.7798208214844768,0
7106,196,2227,9.291594853599616,0
928,4713,4220,4.431650397286583,0
5422,1635,2044,7.854469765740588,0
2915,2743,2693,6.361882344450294,0
9535,4939,2010,6.496547950140108,0
5387,1394,3918,4.397291374783251,1
9389,1118,2249,3.949502353526111,1
197,2436,663,1.619205246868245,0
9048,1835,327,0.7078070296173988,0
4397,2562,848,9.279915012584835,0
4500,46,4684,9.36623698032334,0
6865,4846,264,6.412979637125032,0
9185,1051,1466,3.8806128563663354,0
845,686,253,0.25090008370612593,0
6290,1610,1093,4.476561419317897,0
1747,2909,4060,6.589753385306314,0
5507,757,3413,3.0028685096503347,0
4965,53,1236,3.4243726167294,0
9759,2130,1808,4.7232340957671965,0
345,1935,609,4.94917754917902,0
155,1888,2009,7.428648073899133,0
5561,3638,2033,4.9976123805726225,1
7369,2333,3194,8.452747130895773,0
5032,2021,549,4.827765333700743,1
8333,1603,1218,0.3191192174875557,0
103,443,2317,1.4140611554699767,0
1238,3681,1513,7.181617920210638,1
7476,1552,4873,4.518617256022397,0
4203,4364,4294,4.612174333152657,0
3531,907,2189,9.780068033051702,0
3875,3451,1264,5.71461593582106,1
8115,1055,3197,1.1692034456663691,0
1252,2140,1289,4.337543793350869,0
7079,2849,354,5.613252926567301,0
7109,594,2864,0.37465631498487584,0
8399,1539,4029,3.646098548695967,0
5640,153,2223,9.67818131917199,0
1762,1617,4482,7.513032213506517,0
8909,417,3118,3.7215256764360793,0
1428,4348,2840,2.62111768862931,0
4276,2206,3718,2.8315239721859853,0
8005,4407,1868,8.284145523450011,0
640,3863,4728,4.016269786031486,0
1822,4676,166,8.431748263064751,0
5804,4530,3626,9.087436549554406,0
3048,4032,4892,4.641991718532258,0
3227,3425,1126,9.452724277446363,0
1919,1005,85,2.9995139073224717,1
9602,4360,3777,2.600205892490872,0
8662,1031,3797,1.0730197509496398,0
5799,1017,3572,2.458040685535684,1
4099,2979,2714,7.726536905965005,0
6137,3676,2050,4.037876240032473,0
6341,4834,2871,1.4816288048246584,0
7563,439,2926,1.0703150843175424,1
9593,1837,1047,4.9024168669119135,0
9689,3209,1843,5.393544191885953,0
9912,4937,3013,7.945550033457255,0
578,894,1241,7.148080862925607,0
5004,650,4591,1.6711496295055939,1
2600,2567,2730,2.7688717213505076,1
8934,1091,2909,6.937642162067731,0
5782,2036,589,1.805727883251308,0
4270,4241,4004,8.032243253236818,0
2030,4479,3173,6.573576130377983,1
5859,2515,29,5.363423137736792,0
3107,4985,3854,6.442556817781839,0
7181,2562,723,0.9971564686209167,0
2228,1422,4248,5.480220414259234,0
3264,4215,4773,4.512997457970239,0
1734,3783,2090,5.129649626938648,0
4943,2797,1575,3.376669609251456,0
5023,54,2490,4.681769489156974,0
4109,1093,2198,8.832497562445262,0
9646,1912,3561,3.448536089594527,0
2126,1517,4045,0.4493561820796821,0
3955,355,1126,2.564815745325025,0
8192,4869,3964,4.543635628305676,0
5083,3009,3921,5.334905616567578,0
6930,1260,1576,4.271480288375137,0
8838,2265,3279,8.266121508360838,0
6609,723,1417,9.151729178864858,0
7678,1293,4203,4.868007339266284,0
707,3389,3405,0.7587978744908874,0
8794,4359,1531,4.209873313257866,0
2831,3716,4728,1.81238939023731,0
3661,4439,1833,2.834964007942432,0
4109,3880,4692,8.328993846635427,0
2090,1500,4521,5.352918974768402,0
1098,4616,3649,8.285917126408119,1
1950,1065,3653,9.856263642029987,0
3378,1837,754,5.452287180164745,0
3824,431,3801,9.122622633878079,0
2882,1819,3450,6.834659702307272,0
6223,2377,2531,1.0181849280970179,0
2010,4371,4174,4.178989068913362,0
493,1445,1265,6.589398821694808,1
8113,4822,275,7.052616521539972,0
1851,1903,2041,8.6066597909212,0
5378,1915,3912,6.372912984382997,0
6647,1942,177,0.9009380268833522,0
7495,3121,670,1.4244299459127507,1
4943,2180,811,3.2832213424685577,0
4636,4795,3047,2.9404372306525883,0
7388,584,1566,2.216053595616232,0
6750,2858,3035,6.172962018048046,1
4841,3965,330,4.297100741953965,1
9610,2152,3555,6.849887809452272,0
5791,291,3587,3.8696897814641518,1
8432,1315,1905,2.7408186886651698,0
2400,4092,173,5.504711734246291,1
7517,4207,1845,0.9676007173431589,1
8285,1068,91,9.88658337134145,0
3398,3228,2557,6.55629932908453,0
9935,3144,2648,1.2216234898132317,0
4010,917,598,6.224086008392714,0
4148,2628,4509,0.7443219733725182,0
3968,3243,2184,5.062259108743486,0
9660,4008,2725,2.908630290352537,1
2677,2783,4184,7.0076295679305955,0
2405,4656,1066,4.870719951649885,0
7646,1002,343,7.85874890660677,1
1275,4982,2343,2.297581306039537,0
7315,2427,4436,6.561790657371066,0
9261,4552,2678,6.8783902511383355,0
1141,1539,1341,4.775170510249809,0
1566,83,34,8.583056593522581,0
7380,1936,4266,1.4664755592841427,0
6297,3285,3594,7.5841354648851835,0
7614,3462,4481,1.3198767900396746,1
9107,2406,4430,1.5690443843500956,0
5432,1597,4174,2.014870832501814,0
4536,57,4588,6.610767280179558,0
5273,4532,4250,6.3901253379557605,1
3856,2921,3856,4.458863833222808,0
2904,2811,2113,3.1446419452760788,0
5988,2696,1767,6.127721107122875,0
6298,1773,1388,1.4418892713072728,0
5656,2834,199,6.2865902146285375,0
9993,3219,511,0.1195183840894809,0
3793,1599,2732,1.4446894095375884,1
1660,3546,2742,7.0792617800666875,1
7852,3206,1063,8.739700335443311,0
6093,4359,2771,0.7560003733690945,0
6457,4106,2879,6.387670653972467,0
1618,3939,3470,0.6190588527650509,0
593,1920,2473,8.789696489477695,0
2070,262,2168,3.9166493627480294,0
647,1854,2463,7.411759743068208,0
1329,2887,4381,1.727521445584499,0
1423,453,3009,8.613503669662569,0
5930,1254,404,4.291703922120806,0
9072,3671,4583,2.0885724228241145,1
7025,3187,1123,5.7244919695367,0
1234,4645,2792,2.881613577566091,0
9809,198,1025,2.870502347775852,0
5677,3814,1532,1.1454538232669553,1
1456,285,527,2.1389755720143144,0
5479,1151,2780,7.9786350174110074,0
2830,1230,3334,5.2357857037662905,0
9264,2932,2446,3.5493957840186163,0
3732,257,246,9.293731310018725,1
7754,775,1988,7.97387566819039,0
7388,510,627,3.102721654236784,0
6879,4655,2116,1.1073255131141757,0
7173,700,4492,1.8434181273213013,0
1078,4236,607,6.75168617839342,0
7182,977,2193,5.630666915557965,0
4618,4835,2433,9.807777006174447,0
5502,4043,297,0.13493982667112547,0
5495,3966,3572,8.76793257064984,0
4914,1875,3293,0.14269209487210555,1
5796,3734,1544,4.247592313368341,0
7352,212,1482,9.165887031995457,0
87,3806,4765,6.58415408989976,1
5874,3087,781,5.832996696032041,0
4451,4483,2049,3.134993056772424,0
1088,832,3684,9.661275101240122,0
653,797,3207,1.6822455629927224,0
3109,37,3284,2.698875219266492,0
1397,2963,3965,4.529557303909534,0
4760,1048,82,1.2629915562314353,1
2427,4946,4450,4.2354725959242305,0
2084,1161,1809,0.3934297544171994,1
8930,1960,140,9.241187655709059,0
2999,4156,3885,3.221391360087247,0
4429,4206,2997,6.338025817417547,0
2466,4353,3723,8.705270718209084,0
880,1872,1831,8.183262065130933,0
7950,134,1957,8.733907755374583,0
6737,2236,4930,7.203086490188598,0
9728,2383,930,1.9374383222133496,0
6595,2672,2288,3.6654854174104434,0
5036,3072,2671,5.12031717267461,0
8631,2773,1016,3.3695035132193505,0
2046,85,1175,9.552339322440233,1
2194,2127,1020,8.068369518438558,0
9077,1844,3841,7.989516671017994,0
8489,2850,985,3.611053132691185,0
6513,800,2953,7.548384988450111,1
893,4002,4882,6.1405265227446035,0
7400,2222,2261,3.7521443234833693,0
659,865,4196,3.082799169372119,0
123,2911,1547,7.888353147121949,1
247,1082,4730,5.96799991331748,0
9677,405,3180,0.369953862067095,0
1405,2534,186,0.21699043959359066,1
7103,2801,3476,8.419706641931,0
1129,282,3032,0.8981920906453034,0
4773,736,2930,5.193617686722835,0
9665,4551,46,6.086638085618073,1
6713,221,2868,9.159621225756233,0
2527,2927,3912,5.145263695857665,0
7025,1550,3037,1.9402879619037539,0
468,1955,3305,2.6067052327582187,0
6509,3256,4518,0.4885602177554682,0
6901,715,1613,2.220573710966758,1
5021,1064,2488,8.151402152902147,0
1918,4875,2153,7.568786124893631,0
8530,707,1700,0.8194287390163024,0
7463,2754,1436,4.795975089329954,0
3697,3556,112,3.0182264908517666,0
3833,2051,4241,6.499487664945289,0
4450,448,2691,9.613405436488748,0
5187,510,3584,6.306867565108698,1
6292,45,4076,7.456995493212338,0
245,4426,3836,3.9812818971084294,0
5795,1160,2583,0.32687789088982844,0
9178,1671,2345,4.180987629194227,0
8838,1894,2158,5.107955862517391,0
7036,1854,55,4.9267996322315355,0
8635,1166,580,2.335430873403972,0
5303,4680,3545,4.749926700608917,1
8478,1449,4625,7.179928279715893,0
6839,3249,3811,3.1147651726879766,0
9040,2397,4544,6.340026676785446,0
9700,3548,1936,1.5323410051394426,0
334,3506,1667,2.780461660743796,0
886,3992,4011,8.839279100875673,0
4267,3989,218,6.266223678176775,0
874,277,891,0.8583950574674304,0
2566,3956,4426,2.6463681920415394,0
1330,4036,3586,9.93961214280656,0
1773,1473,2328,2.7010485195254654,0
8091,477,843,5.805089593350374,0
3753,509,4107,5.503473083524119,1
4506,756,1968,4.023635580846775,0
1444,2970,3511,0.3377777805748672,0
6630,3348,3837,2.8433695251811653,1
7973,4126,1119,9.533492518378548,0
4595,1998,4327,0.1919092385135801,0
567,1400,1801,7.156835018241859,0
9889,1061,1135,8.927496246834949,0
4764,4646,3765,7.62386628145907,0
6636,4771,1879,3.2324956972474697,0
5807,355,1938,5.204678853308566,1
9292,3008,3055,8.675475167609992,0
45,4362,194,9.754577278233663,0
2806,289,3096,0.9702906822874524,0
9730,1043,1029,1.24349796921997,1
2783,1515,1504,9.558105972469166,0
7126,2217,864,8.726244203514913,1
760,12,2190,2.11075230186619,0
6220,388,1683,9.701040536185362,0
6128,1957,2218,2.090020320560585,0
1512,2783,489,0.8851526727395609,0
5350,3677,2307,6.818856740145374,0
660,3419,2042,5.397960161011758,0
6250,2404,1541,2.396650280025833,0
697,4728,4147,9.282778410460697,1
7966,1915,4882,4.042398786163095,1
9222,3242,121,4.0290659021696325,1
824,3240,3288,6.318258521652769,1
978,3755,37,2.307950447310402,1
5461,2204,4179,5.868475054816473,1
9495,1347,1924,3.6398514764517875,0
1724,1219,1961,6.950088341921954,0
6220,3770,3836,2.477074688664408,0
6267,61,4834,1.8546192256784533,0
2331,497,1026,2.4981376362409247,1
6988,737,671,9.359348265605442,1
3829,914,3363,8.49228926152085,0
6751,2765,4125,8.288983941661467,0
8748,4963,627,7.80694663006408,0
9314,3649,4091,6.3695072227880525,0
8055,2374,4188,0.9839922388913291,1
2115,3847,2265,3.2465191911344715,0
2125,4617,3160,5.618687187871413,0
3217,2228,3767,1.0574972677720507,0
8266,2533,885,0.3011638530574623,0
5970,3608,4793,0.9342855054503385,0
8705,1222,974,1.0806964502597638,0
6018,4191,388,1.09538388768185,1
7836,4885,2184,1.9017222501505848,1
5881,3632,4383,4.990966519405603,0
7215,88,4714,2.854506434035687,0
4229,2994,411,8.601325012697764,0
6970,1681,406,8.761385807950703,0
3090,3581,4695,9.202497542258703,1
2031,523,2024,4.7115913832078995,0
3406,464,1148,7.74041798353772,0
3990,4194,3268,5.909828152553075,1
8722,654,2669,1.443725939597551,0
8032,452,3578,6.356986010938649,1
8625,291,3119,8.370210356687481,0
1629,3668,1345,3.4794067679028817,0
3707,1833,3261,7.466753269323572,0
6276,3674,1757,7.745172467297909,0
8258,1917,2743,6.435833257306772,0
8859,4396,4979,8.832742955427145,0
149,3613,1699,1.4482136069670515,0
1132,3878,1542,8.434166411473417,1
7662,1209,4511,6.107310689682462,0
4710,4125,896,8.556622972103767,0
5200,250,3347,5.32677621408531,1
539,2668,417,3.27962536320202,1
1821,1463,4658,8.971936564855724,0
8666,3284,2774,8.774035930781126,0
2301,343,1184,2.6767765699560506,0
2540,3925,2048,7.441082209949079,0
2618,2393,3633,0.9129470907944437,0
7372,1348,162,0.8597793431856771,0
2849,4962,314,5.114044549811144,0
7893,85,4428,0.3576159101005749,1
5344,1040,3680,4.3375308572864,0
6573,2291,524,7.907476188206229,0
5598,1981,2436,8.894736736977958,1
3488,4875,592,2.547814322882378,0
5492,1932,1737,0.7698026667369917,1
3482,3010,3322,6.306543916465998,0
5794,380,730,2.648328410841697,0
8441,778,4622,0.23448179212663178,0
558,3306,3692,1.3119797917553577,0
9777,3455,3464,9.383557483676174,0
5769,123,4219,8.750763116005725,0
2331,1083,3142,8.296174042819585,0
6824,4596,1720,3.394735406534016,0
5088,2057,4799,7.145227346133857,0
1724,970,3496,9.57014781093353,0
1586,1449,908,5.675810972080787,0
4836,3218,2959,3.330962090182937,1
2792,4552,327,7.993294341496245,0
6588,4707,454,4.30337478081046,0
416,1806,736,5.773436917986222,0
6605,4822,1155,5.412113405137599,1
803,2644,1974,2.1741785472722674,0
2950,3669,101,0.00667414227272789,0
1569,1528,1881,9.988360514309589,1
8489,4382,4033,4.1683177304290355,0
3232,4302,808,2.8381647160820567,0
8973,4645,4033,7.6588160679526665,1
3032,3327,1241,5.925247127296103,0
4507,2739,3354,8.80459878393912,1
4721,2958,3662,7.811010094772404,0
8614,2001,3732,2.8176926377439915,0
9309,713,2415,5.922442622705506,0
4638,881,4186,5.027019546016022,0
3971,2647,1761,9.550836672800568,0
7629,3246,1392,2.3957013874000657,0
7523,2999,2186,2.838344877727362,0
8727,242,3414,9.204282068721222,0
2265,659,2161,4.578108566628071,0
9569,996,2069,4.572545080008091,0
3648,970,1088,8.68208599036915,0
7894,1540,4555,2.960505371057266,0
9315,650,3672,6.968976396358279,0
420,2817,1733,7.215230733744082,1
7473,3763,113,4.423983466995846,0
6572,1269,1904,3.3396051716196196,0
314,2195,1520,7.466556380705185,0
6233,818,1505,2.5592376168184683,0
2486,3057,2587,8.193099042023368,1
5370,4765,920,4.1641147412154815,1
1600,1199,3793,0.18377319071910647,0
5355,768,1308,5.69271153768482,0
2617,4514,1069,1.9441777519803727,1
99,1945,4747,4.665652254828503,0
9082,2824,4551,8.08335471262511,1
9003,3184,4487,1.9001305043609151,0
9613,4628,3284,2.0811282400154942,0
4043,3151,4507,4.738459855023224,0
8436,907,1182,4.765011347225209,0
3452,227,910,4.536699281560611,0
6305,1626,1979,6.944929777900223,0
1013,1350,550,2.6909794299298397,0
4389,3037,3040,2.6052780146903274,0
245,4273,3542,0.22361092833757756,0
9399,2013,1940,3.8173468452362993,0
3520,4563,3181,1.957732079740191,0
3239,4717,4871,5.915983160547961,0
9831,1895,442,1.81170689735346,0
3476,2307,1358,8.945310520681183,0
7583,270,2893,8.490143223864306,0
3595,4507,915,7.6516992385961204,0
7833,392,3644,8.0852418586221,0
1039,4989,543,9.595832680791121,1
6349,593,4995,3.198089404268182,0
8087,2609,644,9.79859201072421,0
9178,2584,1770,8.905226656419638,0
959,307,3878,3.6189208962635364,0
2252,4677,3832,8.640739009566316,1
4252,559,22,8.973047961755109,0
5534,4008,143,0.3608831264570811,0
4926,1395,2353,8.759623693101222,0
298,3456,2539,4.332446076835818,1
18,1137,4679,8.11343965729989,0
9714,4372,3296,1.1116399145972156,1
8891,4557,1071,1.7218701077592802,1
6439,3480,2593,9.78776124416611,0
624,3601,1552,4.161805144671224,0
2416,41,4336,7.984553362805293,0
1152,4115,3361,7.502441096844093,0
1298,1039,1279,7.860492706471166,0
375,646,1970,7.646223807831585,0
5207,606,2408,9.139595793619968,0
3992,2140,2327,5.925868756185943,0
5059,2128,4873,4.254548020663288,0
6359,3972,1028,9.252298690503299,1
1382,1937,4072,3.5695281330728443,0
851,657,3223,6.306987886282343,0
5600,3992,4077,8.552180718836182,0
9499,455,2610,9.160174087295488,0
8674,4409,2381,9.494301211623446,0
9239,4447,1667,6.599327382040076,0
5163,2037,135,7.202003659231932,0
9110,922,4614,4.9752069654260636,0
2528,4057,3359,2.8489249051616983,1
6221,326,341,0.1617952552228119,0
2365,122,3349,2.2204073540966753,1
8095,2225,3565,9.799593437317984,0
4611,1,3801,8.063818298688233,0
6013,1169,284,4.790359851022803,0
5918,2595,963,3.4359110684040894,0
1734,2678,1621,0.6434437190804942,0
1536,1065,1724,0.10136865406280005,0
9741,1381,376,7.5506057506152535,0
1245,1674,52,9.85573366606571,0
2533,2618,327,2.538289122637548,0
1814,1737,2388,2.7453676650397907,0
3526,2096,638,9.346748719748817,0
9323,951,3253,6.0206181499992875,0
6630,359,4601,1.7381112953260769,0
4488,751,4963,0.4568651239115673,0
4214,639,4799,5.635758108129995,0
1773,1865,558,4.525572770119438,1
8957,2140,4035,4.32094391865215,1
6046,2738,908,9.692643032946993,0
1580,3288,8,2.6287751567325293,0
9853,4193,2571,4.879905941945345,0
9862,417,3084,2.133440135641289,1
8178,1951,276,3.217891505042031,0
1087,4395,1061,7.658933745204189,0
7173,559,1817,1.9730049313952658,0
3489,783,4056,6.764844819355322,0
6160,3771,434,1.2964444006029519,0
8011,2157,1267,1.9057274596742935,1
2600,1866,839,0.23093309649519833,1
2489,4622,4727,6.30464587236748,0
6509,1125,1365,9.90320487697388,0
7522,2653,4109,6.564753416908377,0
9628,218,1158,9.233212260648461,0
815,2176,1723,5.264079062161766,0
8030,4699,4061,6.802864208464678,0
8423,4650,566,9.255329652550252,0
9676,4577,4897,0.8621901441504565,0
7257,943,126,5.974370974414805,1
7317,1091,3372,5.755289754275317,0
8039,3341,1794,0.33151488527574435,0
1478,1743,1867,1.5619932104418865,1
4484,3982,3683,5.523494744242324,0
1331,3809,3230,4.976751218516035,0
1280,1680,1558,3.438283300411389,0
2421,91,1223,6.977176244086184,0
2239,4019,3136,3.6023192076732915,0
1405,1518,4790,7.688687612417144,0
7603,2576,738,8.092372971058111,0
8370,1415,2670,6.445781197371748,0
6365,4609,78,2.789809649742864,0
8084,439,1780,8.026581011834894,1
8742,1785,3163,2.5178719466565247,0
6127,4928,2187,3.0300951929775977,0
4074,438,1024,6.088054775173361,0
5432,1130,266,6.890456331442625,1
4904,628,228,3.712903464562156,0
5779,3016,1392,5.9138766557025235,0
5653,3080,2604,2.479886140439831,0
4252,4237,3143,7.948151927975528,0
5933,3855,3870,9.921281544349227,0
8392,3752,596,6.983679727241496,0
7556,3483,2988,3.193652060758465,0
3895,3165,834,3.4875740669344415,0
9538,704,728,0.3052545982379462,1
4440,923,2907,6.469532194363943,0
2463,1365,1921,6.000211613204787,0
2144,2314,4935,9.545886238973369,0
6097,1555,2624,4.021345352715971,0
8812,2216,916,9.32924098635109,0
6883,4418,654,7.602478628088859,0
1777,3627,1974,2.880031185013845,0
3880,4081,4487,0.16432873018087157,0
6684,2017,3091,7.266611591781058,0
1132,4190,332,4.963477383136819,0
954,361,2239,9.618559978025175,1
131,3006,294,0.2210514848748213,0
604,3665,3742,5.219048176834695,0
4661,3535,1738,7.888231263988573,0
7409,1804,2135,7.897726977009202,1
1400,1824,2392,6.720594743054715,0
6447,669,2610,3.943724769451038,0
2548,2314,3868,0.672426982649118,0
5759,3397,249,3.017590732410367,1
1885,799,300,6.511523856667948,0
338,132,4644,7.710589121574848,1
5803,3433,3764,8.173801928736344,0
6558,546,4713,7.740812404242103,0
910,762,4317,3.23791758811716,0
3996,2315,4443,6.940890248029998,0
9045,1067,690,9.690787554223833,0
4270,1301,3918,1.3650161214574497,1
8019,1334,1194,7.313613824999866,0
5500,265,293,4.099810225711032,0
4614,2217,2239,2.2499364923915577,0
896,1239,3171,3.2004253571549155,0
8424,116,2853,1.6647201692426317,1
2758,3309,3910,8.153423730379632,1
9016,1974,30,3.874614451092726,0
8316,2481,4701,9.376193494037036,1
697,4183,4877,9.663860554480992,0
1061,4329,4147,9.657423543521814,0
247,608,3972,1.5571140468336087,0
1919,529,2857,3.463860579708957,0
1611,3792,4445,3.1038485937003104,0
8332,1876,3590,9.226786478521309,0
4192,1658,4853,0.8647521768708766,0
5774,4333,713,5.886154172356839,0
3663,408,609,4.853724838730839,0
1377,1310,4028,9.762695405513417,0
7155,217,1504,9.632996251962647,1
6618,2450,2622,4.239986006416819,0
2863,2531,3231,4.41374033448399,0
9742,4208,4958,3.845348984644615,0
8999,4256,654,7.891721416798584,1
4630,1030,2939,1.0018109780342388,0
2312,1024,150,1.1614690094741942,0
8863,2646,1978,7.046927904833062,0
8496,314,3606,0.1668676213802367,0
4879,225,3810,6.710297661324444,0
1311,478,1817,1.2869603034964228,0
7842,222,752,7.861855790407698,0
4396,1715,1191,7.3963844841872355,0
8327,4615,4723,1.8226029889026163,0
6631,87,2994,7.5693270785017175,0
3312,479,2726,7.902305817590255,1
2851,308,3673,9.25562115162242,1
3032,539,4995,7.2444466103613525,0
2406,89,3409,8.676011700628909,0
3065,2360,1890,6.374797381486631,0
7619,179,110,6.255163689108939,0
9433,548,976,6.753439716771873,1
7886,1,3767,4.063514073227942,1
8322,4001,1434,2.285737679553562,0
626,1057,4276,4.133146949434796,0
287,2273,4462,5.9339021857257634,0
5886,4459,2221,6.900053403059859,0
2707,2932,2133,4.567036221002522,0
2103,4211,1706,3.3011043261590123,0
2381,2161,1629,2.468910620208553,1
1634,1565,3724,1.8319900668311206,1
9787,594,4526,4.763699242063739,0
8878,2767,4753,7.0639085353599125,0
1611,2154,4359,8.298481754805733,0
4062,3769,4264,3.4531198406043027,0
5513,1934,4412,6.1116426806548665,1
8032,4282,2451,4.777080223583424,0
5283,3927,212,9.662621764314803,0
5929,1846,4063,8.823928745662894,0
9186,4920,633,8.822734500450856,1
1401,52,3009,5.792010903151722,0
6191,256,1384,4.36832589628729,0
1553,2093,671,6.518571171880556,0
6744,3331,2170,1.5965244074033202,0
3570,14,1045,8.82972739138299,0
6295,2896,3289,2.712327634384218,0
8851,2675,2600,8.2689908970097,0
964,4107,876,2.9850103855680477,0
987,2048,393,5.220195474686632,0
8804,2124,2571,7.722763290418929,1
7366,4637,1768,3.937389078632804,0
2130,3785,232,3.5800377540430937,0
7221,995,4383,8.87872203564908,0
9468,2949,3569,0.6890899280158935,1
4966,4145,2423,8.415342829944338,0
3506,1665,4809,9.281984519069265,0
7719,4441,831,5.631609564500886,0
8420,3931,86,6.95970591110261,0
1018,2725,1908,8.61447794544432,1
9412,2898,2217,4.355278756694104,1
5290,3986,1234,8.787879204494924,0
2879,1331,492,3.7226134387699905,0
6657,2803,1981,3.0647141685382606,1
3357,4707,21,9.832005413086502,0
5734,1245,3877,0.31147996649247167,1
1546,2325,4127,3.1956079687500916,1
1611,684,3382,4.585500628651619,0
3977,2365,344,3.108842737518578,0
5107,3113,1160,2.821628911911608,1
4149,3138,483,3.7068072722706944,0
4612,2952,4017,3.9806099894524904,0
7662,142,1828,0.7160407079629305,1
4511,1949,1884,7.752419695906055,0
555,153,3499,1.6824684336660645,0
8397,3268,3053,0.41021547395402647,1
9193,4473,315,5.903791592952313,0
3863,533,4862,6.68593636882433,0
117,3560,1876,7.602791642019504,0
2527,3790,2635,0.8778431925779362,0
3851,4788,2329,1.7172498757672705,1
3761,786,4130,1.8231741006872426,0
5490,465,1613,5.93640275759852,0
6371,2519,4470,8.897214136154766,1
9650,140,2100,7.06427049620257,0
5236,1727,808,3.147074261776277,0
5703,3639,4611,8.531601854914188,1
4636,1991,513,6.697936091105216,0
9240,809,2338,6.884470448246688,0
6230,1270,4580,9.573601403755568,0
3000,2881,1896,9.503646412908255,0
7422,702,2700,3.8567269006320304,0
5515,169,1138,6.358349966306486,0
2225,2266,123,2.020202964758168,0
9297,2081,1902,4.119122539551892,0
5987,2332,1626,2.7341298087100174,0
2993,1433,1584,3.6736495040504167,0
8722,1430,3458,6.754063636873805,0
4862,3445,4368,2.102451773204846,1
3440,264,4760,1.8032897920834512,0
1996,852,1405,3.7933840367539373,0
8933,1763,3293,0.9813793523104741,0
1074,6,2038,8.13893744908514,0
7528,4118,1244,9.584985922038282,0
866,1439,198,8.01336749750505,0
3782,12,4082,5.314080613475887,0
9384,2767,2130,6.741366387676755,0
4021,947,3284,8.055783832625076,0
9362,3712,1330,0.6822839825260063,0
4183,3781,3796,4.181239988506325,0
7469,1845,4473,1.4378043337383195,0
590,3346,3344,0.9074298336643616,0
7191,3168,982,7.589730592860261,1
2224,4509,3132,8.580708527609515,0
7354,1810,4442,0.8379583339153718,0
5333,1127,3598,1.788018126788763,0
6133,2712,2599,2.208211476953239,0
4845,3592,1344,8.569530976322053,0
9808,3110,4840,9.135689648198749,0
4904,4535,2465,7.649750758086393,0
4898,3109,4928,7.963767556346101,0
2495,4204,3311,3.426891533823788,0
9396,2477,3133,4.083147234591622,1
8356,1444,4828,2.804892678544859,0
2483,380,428,9.583801258607025,1
3601,1527,2298,7.2765641876922516,0
3327,2621,2464,3.413457474382684,1
2000,3581,2597,1.3567531054343962,0
5255,3101,576,1.948097069279382,0
4572,3649,3262,2.0408361904210706,0
6896,2822,549,6.148111036289084,0
5233,2205,4862,9.02956341412279,1
2364,3232,4552,8.686777502419192,0
8123,3439,1292,0.6971752734968895,0
5828,1382,2291,7.0905677390859365,0
1210,622,4375,1.6768614868410814,0
6846,4645,803,3.1035851717388363,0
1798,2771,3219,5.438066912415166,0
546,133,1132,8.409181976962039,0
8233,4796,3512,2.3674551138333912,0
1748,4048,2496,8.73830277356536,0
7452,2638,3003,7.347411095052344,0
6437,1275,4194,6.742631616010902,0
6913,4301,1578,1.329047715692605,1
1560,507,851,4.742259063229854,0
3777,529,1127,2.7512891305815113,1
6202,2238,3264,5.8814292823827765,0
7785,3256,4722,6.735993918538866,0
2566,405,4141,0.6536742922434147,0
7856,4183,573,6.441869781081224,1
7019,4702,4721,4.981152753431366,0
1767,4369,1221,8.386916423137764,0
1320,60,3993,7.932634860568905,0
